plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
NA	G	11	1.229	sample	89346.4	400	MoPrP16	TRUE	NA	594.117	594.117	
NA	G	12	1.232	sample	89346.4	400	MoPrP16	TRUE	NA	596.052	596.052	
NA	H	1	0.77	sample	MoPosHiQC	200	MoPrP16	TRUE	NA	167.388	167.388	
NA	H	2	0.75	sample	MoPosHiQC	200	MoPrP16	TRUE	NA	162.371	162.371	
NA	H	3	0.427	sample	MoPosMidQC	200	MoPrP16	TRUE	NA	85.114	85.114	
NA	H	4	0.422	sample	MoPosMidQC	200	MoPrP16	TRUE	NA	83.946	83.946	
NA	H	5	0.185	sample	MoPosLoQC	200	MoPrP16	TRUE	NA	26.213	26.213	
NA	H	6	0.171	sample	MoPosLoQC	200	MoPrP16	TRUE	NA	22.358	22.358	
NA	H	7	0.079	sample	MoNeg 	200	MoPrP16	TRUE	NA	NA	10.24	LLQ
NA	H	8	0.098	sample	MoNeg 	200	MoPrP16	TRUE	NA	NA	10.24	LLQ
