plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
47	E	10	0.362	sample	88080.1	200	MoPrP16	TRUE	NA	84.926	84.926	
47	E	11	0.344	sample	88081.2	200	MoPrP16	TRUE	NA	80.326	80.326	
47	E	12	0.315	sample	88081.2	200	MoPrP16	TRUE	NA	72.972	72.972	
47	F	1	0.066	standard	0.0512	1	MoPrP16	TRUE	0.0512	0.049	0.049	
47	F	2	0.066	standard	0.0512	1	MoPrP16	TRUE	0.0512	0.049	0.049	
47	F	3	0.291	sample	88086.3	200	MoPrP16	TRUE	NA	66.931	66.931	
47	F	4	0.286	sample	88086.3	200	MoPrP16	TRUE	NA	65.676	65.676	
47	F	5	0.386	sample	88067.3	200	MoPrP16	TRUE	NA	91.107	91.107	
47	F	6	0.389	sample	88067.3	200	MoPrP16	TRUE	NA	91.883	91.883	
47	F	7	0.34	sample	88079.1	200	MoPrP16	TRUE	NA	79.308	79.308	
47	F	8	0.336	sample	88079.1	200	MoPrP16	TRUE	NA	78.291	78.291	
47	F	9	0.348	sample	88080.2	200	MoPrP16	TRUE	NA	81.346	81.346	
47	F	10	0.361	sample	88080.2	200	MoPrP16	TRUE	NA	84.67	84.67	
47	G	1	0.037	standard	0	1	MoPrP16	TRUE	0	0.005	0.051	LLQ
47	G	2	0.025	standard	0	1	MoPrP16	FALSE	0	NA	0.051	LLQ
47	G	3	0.382	sample	88074.3	200	MoPrP16	TRUE	NA	90.073	90.073	
47	G	4	0.381	sample	88074.3	200	MoPrP16	TRUE	NA	89.814	89.814	
47	G	5	0.367	sample	88077.2	200	MoPrP16	TRUE	NA	86.209	86.209	
47	G	6	0.363	sample	88077.2	200	MoPrP16	TRUE	NA	85.183	85.183	
47	G	7	0.333	sample	88079.2	200	MoPrP16	TRUE	NA	77.529	77.529	
47	G	8	0.346	sample	88079.2	200	MoPrP16	TRUE	NA	80.836	80.836	
47	G	9	0.353	sample	88070.1	200	MoPrP16	TRUE	NA	82.623	82.623	
47	G	10	0.354	sample	88070.1	200	MoPrP16	TRUE	NA	82.878	82.878	
47	H	1	0.357	sample	Mo Pos Hi QC	200	MoPrP16	TRUE	NA	83.646	83.646	
47	H	2	0.344	sample	Mo Pos Hi QC	200	MoPrP16	TRUE	NA	80.326	80.326	
47	H	3	0.183	sample	Mo Pos Mid QC	200	MoPrP16	TRUE	NA	40.019	40.019	
47	H	4	0.199	sample	Mo Pos Mid QC	200	MoPrP16	TRUE	NA	44.001	44.001	
47	H	5	0.079	sample	Mo Pos Lo QC	200	MoPrP16	TRUE	NA	13.43	13.43	
47	H	6	0.083	sample	Mo Pos Lo QC	200	MoPrP16	TRUE	NA	14.507	14.507	
47	H	7	0.038	sample	Mo Neg QC	200	MoPrP16	TRUE	NA	1.29	10.24	LLQ
47	H	8	0.04	sample	Mo Neg QC	200	MoPrP16	TRUE	NA	2.003	10.24	LLQ
