plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
26	E	2	0.0922	standard	0.128	1	MoPrP16	TRUE	NA	0.134	0.134	
26	E	3	0.0811	standard	0.128	1	HuPrP5	TRUE	0.128	0.12	0.12	
26	E	4	0.0862	standard	0.128	1	HuPrP5	TRUE	0.128	0.13	0.13	
26	E	5	0.1991	sample	75321.2	200	MoPrP16	TRUE	NA	64.79	64.79	
26	E	6	0.2051	sample	75321.2	200	MoPrP16	TRUE	NA	66.736	66.736	
26	E	7	0.1967	sample	73545.1	200	MoPrP16	TRUE	NA	64.008	64.008	
26	E	8	0.1999	sample	73545.1	200	MoPrP16	TRUE	NA	65.05	65.05	
26	E	9	1.6058	sample	69823.2	200	HuPrP5	TRUE	NA	632.545	632.545	
26	E	10	1.637	sample	69823.2	200	HuPrP5	TRUE	NA	649.58	649.58	
26	F	1	0.0518	standard	0.0512	1	MoPrP16	TRUE	NA	0.041	0.041	
26	F	2	0.0532	standard	0.0512	1	MoPrP16	TRUE	NA	0.045	0.045	
26	F	3	0.0474	standard	0.0512	1	HuPrP5	TRUE	0.0512	0.054	0.054	
26	F	4	0.0477	standard	0.0512	1	HuPrP5	TRUE	0.0512	0.054	0.054	
26	F	5	1.0484	sample	74432.1	200	HuPrP5	TRUE	NA	371.254	371.254	
26	F	6	1.0559	sample	74432.1	200	HuPrP5	TRUE	NA	374.329	374.329	
26	F	7	0.0362	sample	73545.2	200	MoPrP16	TRUE	NA	NA	10.24	LLQ
26	F	8	0.0353	sample	73545.2	200	MoPrP16	TRUE	NA	NA	10.24	LLQ
26	F	9	0.393	sample	73523.4	200	HuPrP5	TRUE	NA	131.318	131.318	
26	F	10	0.3901	sample	73523.4	200	HuPrP5	TRUE	NA	130.34	130.34	
26	G	1	0.0349	standard	0.02048	1	MoPrP16	TRUE	NA	NA	0.051	LLQ
26	G	2	0.0369	standard	0.02048	1	MoPrP16	TRUE	NA	NA	0.051	LLQ
26	G	3	0.0358	standard	0.02048	1	HuPrP5	TRUE	0.02048	0.028	0.051	LLQ
26	G	4	0.0382	standard	0.02048	1	HuPrP5	TRUE	0.02048	0.034	0.051	LLQ
26	G	5	0.279	sample	73537.1	200	HuPrP5	TRUE	NA	92.975	92.975	
26	G	6	0.29	sample	73537.1	200	HuPrP5	TRUE	NA	96.675	96.675	
26	G	7	0.693	sample	73539.3	200	HuPrP5	TRUE	NA	235.296	235.296	
26	G	8	0.7343	sample	73539.3	200	HuPrP5	TRUE	NA	250.24	250.24	
26	G	9	0.1536	sample	73524.1	200	HuPrP5	TRUE	NA	50.223	50.223	
26	G	10	0.1576	sample	73524.1	200	HuPrP5	TRUE	NA	51.618	51.618	
26	H	1	0.0285	standard	0	1	MoPrP16	TRUE	NA	NA	0.051	LLQ
26	H	2	0.0263	standard	0	1	MoPrP16	FALSE	NA	NA	0.051	LLQ
26	H	3	0.0308	standard	0	1	HuPrP5	TRUE	0	0.016	0.051	LLQ
26	H	4	0.0259	standard	0	1	HuPrP5	FALSE	0	0.002	0.051	LLQ
26	H	5	1.0233	sample	74431.2	200	HuPrP5	TRUE	NA	361.033	361.033	
26	H	6	1.0621	sample	74431.2	200	HuPrP5	TRUE	NA	376.878	376.878	
26	H	7	0.038	sample	75322.1	200	MoPrP16	TRUE	NA	NA	10.24	LLQ
26	H	8	0.0406	sample	75322.1	200	MoPrP16	TRUE	NA	NA	10.24	LLQ
26	H	9	0.5997	sample	71636.2	200	HuPrP5	TRUE	NA	202.189	202.189	
26	H	10	0.591	sample	71636.2	200	HuPrP5	TRUE	NA	199.144	199.144	
