plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
188	E	3	1.274	sample	118409.1	400	MoPrP18	TRUE	NA	545.674	545.674	
188	E	4	1.223	sample	118409.1	400	MoPrP18	TRUE	NA	517.285	517.285	
188	E	5	0.177	sample	123670.2	200	MoPrP18	TRUE	NA	28.469	28.469	
188	E	6	0.173	sample	123670.2	200	MoPrP18	TRUE	NA	27.62	27.62	
188	E	7	0.241	sample	MoPosMidQC	200	MoPrP18	TRUE	NA	41.677	41.677	
188	E	8	0.228	sample	MoPosMidQC	200	MoPrP18	TRUE	NA	39.038	39.038	
188	F	1	0.094	standard	0.0512	1	MoPrP18	TRUE	0.0512	0.048	0.048	
188	F	2	0.088	standard	0.0512	1	MoPrP18	TRUE	0.0512	0.04	0.04	
188	F	3	0.337	sample	118410.2	400	MoPrP18	TRUE	NA	121.629	121.629	
188	F	4	0.334	sample	118410.2	400	MoPrP18	TRUE	NA	120.443	120.443	
188	F	5	0.364	sample	123672.5	200	MoPrP18	TRUE	NA	66.143	66.143	
188	F	6	0.351	sample	123672.5	200	MoPrP18	TRUE	NA	63.578	63.578	
188	F	7	0.109	sample	MoPosLoQC	200	MoPrP18	TRUE	NA	13.303	13.303	
188	F	8	0.109	sample	MoPosLoQC	200	MoPrP18	TRUE	NA	13.303	13.303	
188	G	1	0.062	standard	0.02048	1	MoPrP18	TRUE	0.02048	NA	0.051	LLQ
188	G	2	0.057	standard	0.02048	1	MoPrP18	TRUE	0.02048	NA	0.051	LLQ
188	G	3	1.287	sample	118409.3	400	MoPrP18	TRUE	NA	553.061	553.061	
188	G	4	1.257	sample	118409.3	400	MoPrP18	TRUE	NA	536.108	536.108	
188	G	5	0.13	sample	123672.2	200	MoPrP18	TRUE	NA	18.202	18.202	
188	G	6	0.126	sample	123672.2	200	MoPrP18	TRUE	NA	17.289	17.289	
188	G	7	0.076	sample	MoNeg	200	MoPrP18	TRUE	NA	4.678	4.678	
188	G	8	0.073	sample	MoNeg	200	MoPrP18	TRUE	NA	3.769	10.24	LLQ
188	H	1	0.042	standard	0	1	MoPrP18	TRUE	0	NA	0.051	LLQ
188	H	2	0.038	standard	0	1	MoPrP18	FALSE	0	NA	0.051	LLQ
188	H	3	0.392	sample	118410.4	400	MoPrP18	TRUE	NA	143.328	143.328	
188	H	4	0.409	sample	118410.4	400	MoPrP18	TRUE	NA	150.036	150.036	
188	H	5	0.36	sample	125068.4	200	MoPrP18	TRUE	NA	65.354	65.354	
188	H	6	0.358	sample	125068.4	200	MoPrP18	TRUE	NA	64.959	64.959	
